spelling,count,looks_polish,locations
moderni,1,False,0057.JPG.parsed.txt:25
modisque,1,False,0055.JPG.parsed.txt:17
mogła,1,True,0006.JPG.parsed.txt:1
molestiasque,1,False,0064.JPG.parsed.txt:25
monachą,1,True,0064.JPG.parsed.txt:5
moratum,1,False,0051.JPG.parsed.txt:7
morbiumque,1,False,0005.JPG.parsed.txt:17
moribus,1,False,0061.JPG.parsed.txt:11
mortificant,1,False,0007.JPG.parsed.txt:33
mortique,1,False,0005.JPG.parsed.txt:16
msci,1,False,0005.JPG.parsed.txt:28
mundatione,1,False,0056.JPG.parsed.txt:23
mutua,1,False,0060.JPG.parsed.txt:17
nabytkiel,1,False,0065.JPG.parsed.txt:29
narowska,1,False,0052.JPG.parsed.txt:4
nastią,1,True,0006.JPG.parsed.txt:12
naszą,1,True,0066.JPG.parsed.txt:2
naszę,1,True,0066.JPG.parsed.txt:13
naturalem,1,False,0064.JPG.parsed.txt:20
naturali,1,False,0052.JPG.parsed.txt:31
neatoris,1,False,0068.JPG.parsed.txt:37
necnon,1,False,0060.JPG.parsed.txt:8
neficiis,1,False,0049.JPG.parsed.txt:29
neglecta,1,False,0050.JPG.parsed.txt:5
neglectum,1,False,0049.JPG.parsed.txt:32
negoce,1,False,0061.JPG.parsed.txt:31
nempe,1,False,0062.JPG.parsed.txt:18
nemque,1,False,0007.JPG.parsed.txt:33
nescior,1,False,0064.JPG.parsed.txt:29
nich,1,False,0005.JPG.parsed.txt:33
niebespiecznego,1,True,0005.JPG.parsed.txt:27
niedawno,1,False,0064.JPG.parsed.txt:3
niemaią,1,True,0065.JPG.parsed.txt:32
niemieli,1,False,0065.JPG.parsed.txt:29
niemocy,1,False,0005.JPG.parsed.txt:29
nihilominus,1,False,0068.JPG.parsed.txt:2
nimirum,1,False,0060.JPG.parsed.txt:15
nocendo,1,False,0052.JPG.parsed.txt:18
nominatim,1,False,0062.JPG.parsed.txt:40
nominatum,1,False,0062.JPG.parsed.txt:30
nonagesimo,1,False,0005.JPG.parsed.txt:4
nondum,1,False,0007.JPG.parsed.txt:8
nullam,1,False,0056.JPG.parsed.txt:19
numerare,1,False,0050.JPG.parsed.txt:6
nuncium,1,False,0005.JPG.parsed.txt:18
nuncupata,2,False,0056.JPG.parsed.txt:35; 0060.JPG.parsed.txt:27
nuptiarum,2,False,0007.JPG.parsed.txt:24; 0051.JPG.parsed.txt:18
nych,1,False,0006.JPG.parsed.txt:8
obadwa,1,False,0065.JPG.parsed.txt:25
obierze,1,True,0069.JPG.parsed.txt:11
obiit,1,False,0067.JPG.parsed.txt:15
obitum,1,False,0062.JPG.parsed.txt:21
oblicznie,2,True,0065.JPG.parsed.txt:24; 0066.JPG.parsed.txt:1
obliga,1,False,0056.JPG.parsed.txt:10
obligando,1,False,0058.JPG.parsed.txt:26
obligare,1,False,0051.JPG.parsed.txt:3
obligata,1,False,0052.JPG.parsed.txt:16
obligationis,1,False,0056.JPG.parsed.txt:27
obligatorio,1,False,0057.JPG.parsed.txt:24
obligatorium,1,False,0056.JPG.parsed.txt:34
obligauerat,1,False,0053.JPG.parsed.txt:10
obligavit,2,False,0049.JPG.parsed.txt:17; 0055.JPG.parsed.txt:17
obracaią,1,True,0065.JPG.parsed.txt:29
obrocić,2,True,0006.JPG.parsed.txt:1; 0066.JPG.parsed.txt:9
obser,1,False,0063.JPG.parsed.txt:18
obseruaturum,1,False,0058.JPG.parsed.txt:31
observatu,1,False,0055.JPG.parsed.txt:32
obstante,2,False,0050.JPG.parsed.txt:3; 0055.JPG.parsed.txt:23
obtenti,1,False,0051.JPG.parsed.txt:39
obtentis,1,False,0057.JPG.parsed.txt:10
obtinend,1,False,0056.JPG.parsed.txt:24
obtinuerunt,1,False,0063.JPG.parsed.txt:9
obtulisse,1,False,0054.JPG.parsed.txt:8
occasione,2,False,0007.JPG.parsed.txt:2; 0054.JPG.parsed.txt:2
octoginta,1,False,0052.JPG.parsed.txt:13
oddała,1,True,0064.JPG.parsed.txt:7
odkasuie,1,False,0005.JPG.parsed.txt:32
odpuścił,1,True,0064.JPG.parsed.txt:5
offerebat,1,False,0064.JPG.parsed.txt:28
officiosiss,1,False,0064.JPG.parsed.txt:29
oltarzey,1,True,0069.JPG.parsed.txt:6
omissa,1,False,0050.JPG.parsed.txt:4
omissis,1,False,0068.JPG.parsed.txt:14
omisso,1,False,0068.JPG.parsed.txt:17
omnissorum,1,False,0060.JPG.parsed.txt:43
opera,1,False,0006.JPG.parsed.txt:26
opiekania,1,False,0006.JPG.parsed.txt:12
orbitatem,1,False,0051.JPG.parsed.txt:21
orphanum,1,False,0064.JPG.parsed.txt:35
ostatniey,1,False,0006.JPG.parsed.txt:12
pacifica,2,False,0049.JPG.parsed.txt:35; 0051.JPG.parsed.txt:5
pacificam,1,False,0050.JPG.parsed.txt:30
pannarium,1,False,0054.JPG.parsed.txt:10
pannicidialem,1,False,0058.JPG.parsed.txt:12
pannicidiales,1,False,0058.JPG.parsed.txt:13
paratam,1,False,0064.JPG.parsed.txt:28
parentibusque,1,False,0062.JPG.parsed.txt:12
parentum,1,False,0062.JPG.parsed.txt:21
partibus,2,False,0052.JPG.parsed.txt:4; 0068.JPG.parsed.txt:35
partium,2,False,0054.JPG.parsed.txt:3; 0057.JPG.parsed.txt:26
patratar,1,False,0062.JPG.parsed.txt:22
patri,1,False,0062.JPG.parsed.txt:17
penitus,1,False,0049.JPG.parsed.txt:37
pensionem,1,False,0049.JPG.parsed.txt:12
pensiones,1,False,0049.JPG.parsed.txt:14
pensionibus,1,False,0049.JPG.parsed.txt:6
percoma,1,False,0007.JPG.parsed.txt:11
peremptorio,1,False,0068.JPG.parsed.txt:18
perhibendum,1,False,0067.JPG.parsed.txt:6
pericula,1,False,0065.JPG.parsed.txt:15
permanente,1,False,0060.JPG.parsed.txt:19
permissia,1,False,0056.JPG.parsed.txt:27
permoveruntibus,1,False,0060.JPG.parsed.txt:4
perpensis,1,False,0054.JPG.parsed.txt:3
persolutionem,1,False,0057.JPG.parsed.txt:29
pervenerint,1,False,0049.JPG.parsed.txt:34
perveniret,1,False,0060.JPG.parsed.txt:2
pestifera,1,False,0005.JPG.parsed.txt:15
pestiferi,1,False,0006.JPG.parsed.txt:20
pestifero,2,False,0005.JPG.parsed.txt:9; 0005.JPG.parsed.txt:12
petierunt,2,False,0053.JPG.parsed.txt:18; 0063.JPG.parsed.txt:8
pewnie,1,False,0064.JPG.parsed.txt:10
pewnosci,1,False,0066.JPG.parsed.txt:13
piec,2,False,0069.JPG.parsed.txt:8; 0069.JPG.parsed.txt:36
piecowi,1,False,0069.JPG.parsed.txt:7
pieczęcią,1,True,0065.JPG.parsed.txt:37
piekunami,1,False,0006.JPG.parsed.txt:11
pignoribus,2,False,0049.JPG.parsed.txt:5; 0056.JPG.parsed.txt:12
pisana,1,False,0065.JPG.parsed.txt:35
pisces,2,False,0007.JPG.parsed.txt:7; 0007.JPG.parsed.txt:9
piscinis,1,False,0007.JPG.parsed.txt:7
plene,1,False,0007.JPG.parsed.txt:8
plenissima,1,False,0063.JPG.parsed.txt:17
plenum,2,False,0006.JPG.parsed.txt:21; 0062.JPG.parsed.txt:7
plura,1,False,0063.JPG.parsed.txt:2
plurimo,1,False,0061.JPG.parsed.txt:6
pobrocznym,1,True,0069.JPG.parsed.txt:34
pochowana,1,False,0064.JPG.parsed.txt:9
pochować,1,True,0064.JPG.parsed.txt:7
podle,1,False,0069.JPG.parsed.txt:6
pokazali,1,False,0065.JPG.parsed.txt:34
polienses,1,False,0007.JPG.parsed.txt:25
poliensis,2,False,0059.JPG.parsed.txt:20; 0065.JPG.parsed.txt:5
porrectam,1,False,0005.JPG.parsed.txt:22
posses,1,False,0051.JPG.parsed.txt:5
possidebunt,1,False,0057.JPG.parsed.txt:28
possidendum,2,False,0055.JPG.parsed.txt:13; 0058.JPG.parsed.txt:21
posterio,1,False,0068.JPG.parsed.txt:2
posterioribus,1,False,0050.JPG.parsed.txt:3
posteritati,1,False,0063.JPG.parsed.txt:13
postoli,1,False,0049.JPG.parsed.txt:8
postridie,1,False,0055.JPG.parsed.txt:1
postulavit,1,False,0005.JPG.parsed.txt:17
potentem,1,False,0058.JPG.parsed.txt:28
powietrze,1,True,0064.JPG.parsed.txt:6
powinnicztery,1,True,0006.JPG.parsed.txt:8
połowica,1,True,0069.JPG.parsed.txt:7
pożytek,1,True,0006.JPG.parsed.txt:1
praedie,1,False,0068.JPG.parsed.txt:16
praefertur,1,False,0060.JPG.parsed.txt:33
praenominati,1,False,0060.JPG.parsed.txt:24
praenominatis,1,False,0062.JPG.parsed.txt:12
praenominatus,2,False,0055.JPG.parsed.txt:27; 0061.JPG.parsed.txt:3
praescriptione,1,False,0055.JPG.parsed.txt:23
praesidebit,1,False,0058.JPG.parsed.txt:30
praesidentem,1,False,0055.JPG.parsed.txt:31
praeterea,1,False,0057.JPG.parsed.txt:9
praeterite,1,False,0007.JPG.parsed.txt:30
praeterito,1,False,0005.JPG.parsed.txt:9
praetextu,2,False,0055.JPG.parsed.txt:21; 0062.JPG.parsed.txt:23
praevia,1,False,0059.JPG.parsed.txt:31
precauit,1,False,0064.JPG.parsed.txt:34
preiudicio,1,False,0064.JPG.parsed.txt:31
primarum,1,False,0051.JPG.parsed.txt:16
primum,1,False,0053.JPG.parsed.txt:19
priorem,1,False,0049.JPG.parsed.txt:12
prioris,1,False,0051.JPG.parsed.txt:25
priusquam,1,False,0060.JPG.parsed.txt:35
probatam,1,False,0059.JPG.parsed.txt:15
probis,1,False,0006.JPG.parsed.txt:21
proccurata,1,False,0006.JPG.parsed.txt:27
procreasse,1,False,0067.JPG.parsed.txt:14
proeualen,1,False,0064.JPG.parsed.txt:38
professa,1,False,0059.JPG.parsed.txt:18
professam,1,False,0005.JPG.parsed.txt:22
proinde,2,False,0064.JPG.parsed.txt:20; 0064.JPG.parsed.txt:33
proliam,1,False,0062.JPG.parsed.txt:6
prompta,2,False,0049.JPG.parsed.txt:5; 0056.JPG.parsed.txt:11
promptgato,1,False,0007.JPG.parsed.txt:6
pronun,1,False,0057.JPG.parsed.txt:17
pronunciauit,2,False,0053.JPG.parsed.txt:32; 0067.JPG.parsed.txt:35
pronunciavit,1,False,0055.JPG.parsed.txt:9
pronunctiant,1,False,0007.JPG.parsed.txt:34
propinquam,1,False,0059.JPG.parsed.txt:39
propinquarum,2,False,0049.JPG.parsed.txt:37; 0055.JPG.parsed.txt:19
propinquas,1,False,0062.JPG.parsed.txt:13
propinquitatis,1,False,0055.JPG.parsed.txt:20
propinquum,1,False,0005.JPG.parsed.txt:16
propositionem,1,False,0068.JPG.parsed.txt:19
propositionis,1,False,0068.JPG.parsed.txt:18
proprietate,2,False,0055.JPG.parsed.txt:11; 0058.JPG.parsed.txt:20
propugnaculum,1,False,0052.JPG.parsed.txt:6
prosić,1,True,0064.JPG.parsed.txt:4
prosił,1,True,0065.JPG.parsed.txt:36
protestata,1,False,0064.JPG.parsed.txt:22
protestati,1,False,0057.JPG.parsed.txt:26
protestationi,1,False,0057.JPG.parsed.txt:26
provenientis,1,False,0007.JPG.parsed.txt:30
providere,1,False,0060.JPG.parsed.txt:3
provideremus,1,False,0051.JPG.parsed.txt:26
przednia,1,True,0069.JPG.parsed.txt:37
przednie,1,True,0069.JPG.parsed.txt:18
przeszłego,1,True,0064.JPG.parsed.txt:3
przezre,1,True,0006.JPG.parsed.txt:13
przełożył,1,True,0066.JPG.parsed.txt:3
prziscie,1,True,0069.JPG.parsed.txt:8
prznagabywać,1,True,0065.JPG.parsed.txt:32
przynagabania,1,True,0066.JPG.parsed.txt:12
puncta,1,False,0049.JPG.parsed.txt:27
pupillo,2,False,0051.JPG.parsed.txt:25; 0051.JPG.parsed.txt:28
pułcwierci,1,True,0069.JPG.parsed.txt:12
pułdziesiąta,1,True,0069.JPG.parsed.txt:33
puścić,1,True,0064.JPG.parsed.txt:10
płacił,1,True,0065.JPG.parsed.txt:26
quadraginta,1,False,0054.JPG.parsed.txt:11
quadring,1,False,0060.JPG.parsed.txt:15
quadringe,1,False,0061.JPG.parsed.txt:4
quamprimum,1,False,0049.JPG.parsed.txt:14
quandiu,1,False,0056.JPG.parsed.txt:26
quandoque,1,False,0049.JPG.parsed.txt:22
quantitate,1,False,0054.JPG.parsed.txt:5
quantum,2,False,0063.JPG.parsed.txt:6; 0068.JPG.parsed.txt:2
quarumlibet,1,False,0058.JPG.parsed.txt:23
quarumuis,1,False,0058.JPG.parsed.txt:25
quarumvis,1,False,0049.JPG.parsed.txt:36
quasuis,1,False,0058.JPG.parsed.txt:22
quavis,2,False,0050.JPG.parsed.txt:3; 0055.JPG.parsed.txt:23
quemadmodum,1,False,0049.JPG.parsed.txt:25
quemlibet,1,False,0049.JPG.parsed.txt:1
quemquam,1,False,0062.JPG.parsed.txt:23
quibusuis,1,False,0062.JPG.parsed.txt:39
quidemvis,1,False,0059.JPG.parsed.txt:31
quietauerunt,1,False,0007.JPG.parsed.txt:32
quietisue,1,False,0064.JPG.parsed.txt:38
quindecim,1,False,0054.JPG.parsed.txt:12
quocumque,1,False,0064.JPG.parsed.txt:27
quomodolibet,1,False,0062.JPG.parsed.txt:14
quoscunque,1,False,0055.JPG.parsed.txt:14
quoties,2,False,0050.JPG.parsed.txt:2; 0051.JPG.parsed.txt:7
raczyl,1,True,0005.JPG.parsed.txt:30
ratifi,1,False,0060.JPG.parsed.txt:40
ratificando,1,False,0062.JPG.parsed.txt:28
ratificaturum,1,False,0060.JPG.parsed.txt:15
ratihabitio,1,False,0058.JPG.parsed.txt:8
rationibus,1,False,0060.JPG.parsed.txt:4
realisationis,1,False,0060.JPG.parsed.txt:22
reassumpsit,1,False,0064.JPG.parsed.txt:13
recipere,1,False,0057.JPG.parsed.txt:22
recogni,1,False,0062.JPG.parsed.txt:31
recognita,1,False,0063.JPG.parsed.txt:4
recogniti,1,False,0067.JPG.parsed.txt:32
recognitionem,1,False,0062.JPG.parsed.txt:25
recompensam,1,False,0060.JPG.parsed.txt:12
recte,2,False,0006.JPG.parsed.txt:27; 0062.JPG.parsed.txt:19
reddiderunt,1,False,0068.JPG.parsed.txt:24
reformati,1,False,0050.JPG.parsed.txt:26
reformavit,1,False,0049.JPG.parsed.txt:17
refu,1,False,0060.JPG.parsed.txt:22
refusa,1,False,0060.JPG.parsed.txt:33
regularem,2,False,0062.JPG.parsed.txt:3; 0062.JPG.parsed.txt:34
religio,1,False,0063.JPG.parsed.txt:7
religione,1,False,0062.JPG.parsed.txt:33
religiosas,1,False,0063.JPG.parsed.txt:6
religiosoque,1,False,0062.JPG.parsed.txt:31
relinquendo,1,False,0068.JPG.parsed.txt:3
reliquit,1,False,0067.JPG.parsed.txt:16
remota,1,False,0055.JPG.parsed.txt:19
remotiorum,1,False,0049.JPG.parsed.txt:37
rendus,1,False,0062.JPG.parsed.txt:24
renuentionem,1,False,0052.JPG.parsed.txt:15
renunciavit,1,False,0049.JPG.parsed.txt:30
repraesentanti,1,False,0051.JPG.parsed.txt:25
requisita,1,False,0067.JPG.parsed.txt:7
reser,2,False,0054.JPG.parsed.txt:8; 0057.JPG.parsed.txt:11
reseruato,1,False,0069.JPG.parsed.txt:26
reservando,1,False,0055.JPG.parsed.txt:12
residentem,1,False,0063.JPG.parsed.txt:17
residentiam,2,False,0061.JPG.parsed.txt:25; 0066.JPG.parsed.txt:25
resignandam,1,False,0063.JPG.parsed.txt:14
resignationem,2,False,0055.JPG.parsed.txt:24; 0058.JPG.parsed.txt:26
respicientes,1,False,0006.JPG.parsed.txt:20
respondendum,1,False,0068.JPG.parsed.txt:21
respondere,1,False,0068.JPG.parsed.txt:20
restas,1,False,0050.JPG.parsed.txt:20
retrocessit,1,False,0057.JPG.parsed.txt:13
reue,1,False,0062.JPG.parsed.txt:23
reuocationis,1,False,0061.JPG.parsed.txt:14
reuocetur,1,False,0062.JPG.parsed.txt:23
reverentiis,1,False,0060.JPG.parsed.txt:3
revocat,1,False,0061.JPG.parsed.txt:13
rewersam,1,False,0069.JPG.parsed.txt:16
rifex,1,False,0050.JPG.parsed.txt:18
riło,1,True,0066.JPG.parsed.txt:33
riłowi,1,True,0066.JPG.parsed.txt:8
robur,1,False,0061.JPG.parsed.txt:13
rombis,1,False,0060.JPG.parsed.txt:11
roskazalismy,1,False,0066.JPG.parsed.txt:14
roywozdey,1,False,0065.JPG.parsed.txt:35
rrendarium,1,False,0053.JPG.parsed.txt:3
ruchome,1,False,0005.JPG.parsed.txt:30
ruszyć,1,True,0006.JPG.parsed.txt:5
rzeczy,2,True,0005.JPG.parsed.txt:30; 0005.JPG.parsed.txt:34
sabbato,2,False,0053.JPG.parsed.txt:9; 0067.JPG.parsed.txt:20
sadku,1,False,0069.JPG.parsed.txt:26
salifonum,1,False,0007.JPG.parsed.txt:4
salue,1,False,0069.JPG.parsed.txt:26
salva,2,False,0054.JPG.parsed.txt:8; 0060.JPG.parsed.txt:17
samego,1,False,0066.JPG.parsed.txt:11
sanus,1,False,0056.JPG.parsed.txt:33
satisfecerit,1,False,0056.JPG.parsed.txt:18
scendit,1,False,0058.JPG.parsed.txt:24
schodem,1,False,0069.JPG.parsed.txt:31
schodziczy,1,True,0069.JPG.parsed.txt:39
scianami,1,False,0069.JPG.parsed.txt:14
sciecłowu,1,True,0069.JPG.parsed.txt:23
scripto,1,False,0005.JPG.parsed.txt:21
secretions,1,False,0060.JPG.parsed.txt:31
secu,2,False,0060.JPG.parsed.txt:17; 0065.JPG.parsed.txt:14
securitatis,1,False,0049.JPG.parsed.txt:16
sedecim,1,False,0007.JPG.parsed.txt:4
sedulis,1,False,0061.JPG.parsed.txt:7
sedulo,1,False,0060.JPG.parsed.txt:6
semestri,1,False,0062.JPG.parsed.txt:2
senecta,1,False,0060.JPG.parsed.txt:7
sensit,1,False,0060.JPG.parsed.txt:42
senten,1,False,0061.JPG.parsed.txt:16
septimanas,1,False,0007.JPG.parsed.txt:12
septua,1,False,0050.JPG.parsed.txt:27
sequende,1,False,0061.JPG.parsed.txt:6
serres,1,False,0061.JPG.parsed.txt:36
servitij,1,False,0061.JPG.parsed.txt:9
servitijs,1,False,0061.JPG.parsed.txt:8
seseque,1,False,0064.JPG.parsed.txt:27
sexaginta,1,False,0053.JPG.parsed.txt:27
sexcentis,1,False,0067.JPG.parsed.txt:30
sibique,1,False,0060.JPG.parsed.txt:10
sidebce,1,False,0060.JPG.parsed.txt:29
sidebre,1,False,0060.JPG.parsed.txt:29
siedmsset,1,False,0066.JPG.parsed.txt:5
siemią,1,True,0069.JPG.parsed.txt:37
sigillo,1,False,0059.JPG.parsed.txt:20
sigillum,1,False,0060.JPG.parsed.txt:43
signifi,1,False,0062.JPG.parsed.txt:16
signum,1,False,0054.JPG.parsed.txt:4
silium,1,False,0052.JPG.parsed.txt:33
simplicem,1,False,0050.JPG.parsed.txt:7
simpliciter,1,False,0062.JPG.parsed.txt:15
simulque,1,False,0049.JPG.parsed.txt:14
singula,1,False,0049.JPG.parsed.txt:27
singularum,1,False,0055.JPG.parsed.txt:19
siones,1,False,0064.JPG.parsed.txt:30
sklep,1,False,0060.JPG.parsed.txt:30
sklepikowe,1,False,0069.JPG.parsed.txt:20
sklepista,2,False,0069.JPG.parsed.txt:4; 0069.JPG.parsed.txt:37
skomorą,1,True,0069.JPG.parsed.txt:32
soknem,1,False,0069.JPG.parsed.txt:29
solet,1,False,0064.JPG.parsed.txt:25
soluendae,1,False,0054.JPG.parsed.txt:6
soluendam,1,False,0054.JPG.parsed.txt:8
soluendo,1,False,0050.JPG.parsed.txt:28
soluere,1,False,0050.JPG.parsed.txt:6
soluta,1,False,0068.JPG.parsed.txt:20
solutione,1,False,0058.JPG.parsed.txt:1
soluturum,1,False,0049.JPG.parsed.txt:4
solventur,1,False,0060.JPG.parsed.txt:22
solvere,1,False,0049.JPG.parsed.txt:15
solverit,1,False,0049.JPG.parsed.txt:13
sonaliter,1,False,0061.JPG.parsed.txt:3
soror,1,False,0062.JPG.parsed.txt:22
sororem,1,False,0062.JPG.parsed.txt:5
sorores,1,False,0063.JPG.parsed.txt:1
sorori,1,False,0062.JPG.parsed.txt:16
sortem,2,False,0054.JPG.parsed.txt:31; 0055.JPG.parsed.txt:21
sortemque,1,False,0067.JPG.parsed.txt:15
sortibus,1,False,0053.JPG.parsed.txt:7
sortis,2,False,0055.JPG.parsed.txt:25; 0056.JPG.parsed.txt:7
spalili,1,False,0066.JPG.parsed.txt:32
spalił,1,True,0066.JPG.parsed.txt:34
spatium,1,False,0050.JPG.parsed.txt:10
specificatos,1,False,0051.JPG.parsed.txt:9
sperans,1,False,0061.JPG.parsed.txt:9
spitionibus,1,False,0053.JPG.parsed.txt:18
spoponderunt,1,False,0068.JPG.parsed.txt:23
ssowa,1,False,0055.JPG.parsed.txt:8
stabellum,1,False,0052.JPG.parsed.txt:5
stando,1,False,0050.JPG.parsed.txt:4
stans,2,False,0051.JPG.parsed.txt:29; 0061.JPG.parsed.txt:2
statim,2,False,0060.JPG.parsed.txt:16; 0068.JPG.parsed.txt:19
statu,2,False,0049.JPG.parsed.txt:29; 0067.JPG.parsed.txt:15
statuit,2,False,0051.JPG.parsed.txt:10; 0062.JPG.parsed.txt:28
stituet,1,False,0007.JPG.parsed.txt:14
stituit,1,False,0055.JPG.parsed.txt:28
stodis,1,False,0063.JPG.parsed.txt:30
stoiących,2,True,0006.JPG.parsed.txt:2; 0006.JPG.parsed.txt:8
stophori,1,False,0006.JPG.parsed.txt:30
stuba,1,False,0059.JPG.parsed.txt:29
stunt,1,False,0063.JPG.parsed.txt:15
substantias,1,False,0060.JPG.parsed.txt:5
substitutus,1,False,0052.JPG.parsed.txt:26
subtenere,1,False,0051.JPG.parsed.txt:3
suburbio,1,False,0052.JPG.parsed.txt:5
succedio,1,False,0055.JPG.parsed.txt:20
succesqs,1,False,0060.JPG.parsed.txt:10
sucusque,1,False,0053.JPG.parsed.txt:12
sufficienti,1,False,0058.JPG.parsed.txt:1
sufficientissime,1,False,0057.JPG.parsed.txt:8
sularem,1,False,0061.JPG.parsed.txt:38
sulina,1,False,0066.JPG.parsed.txt:17
sumptibus,2,False,0050.JPG.parsed.txt:2; 0055.JPG.parsed.txt:24
superiore,2,False,0061.JPG.parsed.txt:30; 0062.JPG.parsed.txt:38
superiores,1,False,0063.JPG.parsed.txt:18
superiori,1,False,0062.JPG.parsed.txt:3
superioribus,2,False,0050.JPG.parsed.txt:23; 0068.JPG.parsed.txt:10
superius,1,False,0007.JPG.parsed.txt:29
superstiti,1,False,0062.JPG.parsed.txt:18
superstitis,1,False,0054.JPG.parsed.txt:28
supplebatur,1,False,0006.JPG.parsed.txt:22
supranominatae,1,False,0058.JPG.parsed.txt:27
suprascriptum,1,False,0062.JPG.parsed.txt:31
surrogatione,1,False,0006.JPG.parsed.txt:15
susceperunt,2,False,0007.JPG.parsed.txt:16; 0054.JPG.parsed.txt:13
suscepturum,2,False,0055.JPG.parsed.txt:32; 0058.JPG.parsed.txt:31
suscipere,1,False,0006.JPG.parsed.txt:24
suscipi,1,False,0065.JPG.parsed.txt:18
swiadkiem,1,False,0069.JPG.parsed.txt:18
swoiego,1,False,0066.JPG.parsed.txt:7
swoim,1,False,0066.JPG.parsed.txt:3
swoię,1,True,0064.JPG.parsed.txt:6
synowi,1,False,0064.JPG.parsed.txt:15
szafunku,1,True,0006.JPG.parsed.txt:13
szedł,1,True,0064.JPG.parsed.txt:4
szeroko,1,True,0069.JPG.parsed.txt:35
szeroky,1,True,0069.JPG.parsed.txt:15
słowa,1,True,0065.JPG.parsed.txt:38
słowanta,1,True,0069.JPG.parsed.txt:38
takze,1,False,0069.JPG.parsed.txt:10
tamdiu,1,False,0051.JPG.parsed.txt:3
tassowski,1,False,0051.JPG.parsed.txt:24
tecostes,1,False,0056.JPG.parsed.txt:17
temporalium,1,False,0062.JPG.parsed.txt:9
tempus,1,False,0006.JPG.parsed.txt:26
tenebunt,1,False,0057.JPG.parsed.txt:28
tenendit,1,False,0056.JPG.parsed.txt:24
tenendum,2,False,0055.JPG.parsed.txt:13; 0058.JPG.parsed.txt:21
tenens,2,False,0005.JPG.parsed.txt:9; 0006.JPG.parsed.txt:15
tenente,2,False,0057.JPG.parsed.txt:24; 0059.JPG.parsed.txt:33
teneret,1,False,0059.JPG.parsed.txt:9
terasznieyszego,1,True,0065.JPG.parsed.txt:36
teraz,1,False,0064.JPG.parsed.txt:2
tergiversationibus,1,False,0049.JPG.parsed.txt:28
termini,1,False,0053.JPG.parsed.txt:19
terrestri,1,False,0059.JPG.parsed.txt:29
testami,1,False,0006.JPG.parsed.txt:28
testificarentur,1,False,0005.JPG.parsed.txt:20
teyże,1,True,0006.JPG.parsed.txt:3
tholomeo,1,False,0059.JPG.parsed.txt:14
tionali,1,False,0064.JPG.parsed.txt:36
tissimae,1,False,0054.JPG.parsed.txt:15
tolerare,1,False,0005.JPG.parsed.txt:17
tomkami,1,False,0065.JPG.parsed.txt:34
toties,1,False,0055.JPG.parsed.txt:22
transfudit,2,False,0055.JPG.parsed.txt:3; 0057.JPG.parsed.txt:12
tres,1,False,0069.JPG.parsed.txt:1
trigin,1,False,0049.JPG.parsed.txt:1
triginta,1,False,0007.JPG.parsed.txt:27
trzemesiesznia,1,True,0065.JPG.parsed.txt:28
trzymał,1,True,0064.JPG.parsed.txt:3
tubingis,1,False,0052.JPG.parsed.txt:7
tuendo,1,False,0049.JPG.parsed.txt:26
tutelis,1,False,0062.JPG.parsed.txt:22
tuturus,1,False,0055.JPG.parsed.txt:22
tych,2,False,0006.JPG.parsed.txt:13; 0066.JPG.parsed.txt:6
tycze,1,True,0006.JPG.parsed.txt:2
tymze,1,False,0069.JPG.parsed.txt:16
tysiąca,1,True,0066.JPG.parsed.txt:5
uaturos,1,False,0063.JPG.parsed.txt:19
uczciwe,1,True,0005.JPG.parsed.txt:31
uczynki,1,True,0006.JPG.parsed.txt:9
uczynkow,1,True,0006.JPG.parsed.txt:13
uico,1,False,0058.JPG.parsed.txt:21
uiensis,1,False,0058.JPG.parsed.txt:29
ultro,1,False,0050.JPG.parsed.txt:29
unanimiter,1,False,0059.JPG.parsed.txt:36
universum,1,False,0055.JPG.parsed.txt:10
uoestrenj,1,False,0061.JPG.parsed.txt:28
uolutiones,1,False,0062.JPG.parsed.txt:9
upominać,1,True,0065.JPG.parsed.txt:32
uratował,1,True,0066.JPG.parsed.txt:34
urodzonego,1,True,0065.JPG.parsed.txt:22
ussioni,1,False,0060.JPG.parsed.txt:28
usufructionem,1,False,0050.JPG.parsed.txt:30
usughutus,1,False,0060.JPG.parsed.txt:34
ususfru,1,False,0049.JPG.parsed.txt:24
utendum,1,False,0055.JPG.parsed.txt:13
utie,1,False,0054.JPG.parsed.txt:13
utifruetur,1,False,0057.JPG.parsed.txt:28
utrasque,1,False,0049.JPG.parsed.txt:14
utrinque,1,False,0049.JPG.parsed.txt:19
utrisque,1,False,0052.JPG.parsed.txt:5
uxor,2,False,0059.JPG.parsed.txt:30; 0062.JPG.parsed.txt:7
varios,1,False,0065.JPG.parsed.txt:15
vasis,1,False,0007.JPG.parsed.txt:4
vbicunque,1,False,0062.JPG.parsed.txt:11
vendendi,1,False,0055.JPG.parsed.txt:14
vendicantium,1,False,0049.JPG.parsed.txt:38
venerit,1,False,0068.JPG.parsed.txt:16
veniens,1,False,0061.JPG.parsed.txt:25
venturo,2,False,0049.JPG.parsed.txt:11; 0056.JPG.parsed.txt:15
veritate,1,False,0063.JPG.parsed.txt:7
veritatis,1,False,0067.JPG.parsed.txt:6
versus,2,False,0052.JPG.parsed.txt:6; 0059.JPG.parsed.txt:29
viceversa,1,False,0057.JPG.parsed.txt:5
vicibus,1,False,0056.JPG.parsed.txt:12
