spelling,count,looks_polish,locations
fertawit,1,False,example.txt:8723
feuchi,1,False,example.txt:14181
ffangi,1,False,example.txt:12621
fiakruią,1,True,example.txt:30188
ficabant,1,False,example.txt:12344
ficantes,1,False,example.txt:14179
ficiarijs,1,False,example.txt:21414
ficisceretur,1,False,example.txt:19791
fidedigna,1,False,example.txt:16242
fidedignas,1,False,example.txt:16248
fidedigni,2,False,example.txt:11580; example.txt:37686
fidedignis,1,False,example.txt:22229
fideiubere,1,False,example.txt:28454
fideiubet,1,False,example.txt:30863
fideiubire,1,False,example.txt:48290
figuratiomis,1,False,example.txt:33941
filieque,1,False,example.txt:52209
filowic,1,False,example.txt:1546
finonsska,1,False,example.txt:21603
firmauit,1,False,example.txt:33467
firmavit,1,False,example.txt:20157
firmissimorum,1,False,example.txt:10716
firmograto,1,False,example.txt:3844
fiscique,1,False,example.txt:15123
fixenne,1,False,example.txt:29205
fixigtow,1,False,example.txt:36006
flagitia,1,False,example.txt:14283
flagitiose,1,False,example.txt:14264
flagitium,1,False,example.txt:14269
floccipendens,1,False,example.txt:41400
florenosSucusque,1,False,example.txt:43453
fluuiolam,1,False,example.txt:35748
fobańskiem,1,True,example.txt:30507
foederantem,1,False,example.txt:52229
folionem,1,False,example.txt:37793
formiaznij,1,False,example.txt:16498
formidando,1,False,example.txt:5880
formowana,1,False,example.txt:49965
forsitan,1,False,example.txt:43031
forsztowa,1,True,example.txt:11641
fortassis,2,False,example.txt:10660; example.txt:24347
fortelion,2,False,example.txt:29223; example.txt:29224
fortuitis,1,False,example.txt:27475
fortuito,1,False,example.txt:51623
fortuitum,1,False,example.txt:27477
fouendas,1,False,example.txt:39742
fragmita,1,False,example.txt:3386
frambuge,1,False,example.txt:44713
franucli,1,False,example.txt:46292
frigide,1,False,example.txt:43186
friuola,1,False,example.txt:33808
friuolam,2,False,example.txt:25227; example.txt:25938
frivolam,1,False,example.txt:23011
fruantur,1,False,example.txt:14514
fructuassione,1,False,example.txt:5834
fructuosiorem,2,False,example.txt:14462; example.txt:49241
fructuosiores,1,False,example.txt:50356
fructuosius,1,False,example.txt:5068
fructusiones,1,False,example.txt:44358
fructusiores,1,False,example.txt:41248
fruendosque,1,False,example.txt:23271
fruuntur,1,False,example.txt:52544
fugientes,1,False,example.txt:16646
fugitiuum,1,False,example.txt:1292
fugitivum,2,False,example.txt:1322; example.txt:48171
fugitivus,1,False,example.txt:1811
fugowane,1,False,example.txt:36266
fulciatur,1,False,example.txt:12606
fulcimentis,1,False,example.txt:47099
fundanda,1,False,example.txt:21349
fundatiej,1,False,example.txt:3752
fundoHeredi,1,False,example.txt:40800
fundosque,1,False,example.txt:23181
fundować,1,True,example.txt:38610
fundusque,1,False,example.txt:27056
funebralibus,1,False,example.txt:52087
funebriali,1,False,example.txt:6805
fungentes,1,False,example.txt:3993
funifecum,1,False,example.txt:26781
furorque,1,False,example.txt:31293
furtivam,1,False,example.txt:16565
furtka,1,False,example.txt:47209
gabanie,1,False,example.txt:8957
gadzania,1,True,example.txt:12057
ganckowi,1,False,example.txt:50966
garduby,1,False,example.txt:17250
gareteam,1,False,example.txt:23645
garnieczdo,1,True,example.txt:17300
garnizonys,1,False,example.txt:22527
garnuszowac,1,True,example.txt:50966
gaskny,2,False,example.txt:23428; example.txt:23431
gaszerski,1,True,example.txt:22792
gationemque,1,False,example.txt:6947
gaudentis,1,False,example.txt:38210
gdanski,1,False,example.txt:1351
gdieste,1,False,example.txt:30361
gdybyście,1,True,example.txt:24253
gebnowam,1,False,example.txt:12401
gelinyis,1,False,example.txt:36006
generuntque,1,False,example.txt:17984
genognapsow,1,False,example.txt:22509
genuina,1,False,example.txt:48583
gesimali,1,False,example.txt:19504
gestorzyki,1,True,example.txt:11751
geszlam,1,True,example.txt:17285
gidony,1,False,example.txt:12370
gindziey,1,True,example.txt:23962
gitatorio,1,False,example.txt:28301
gitimoque,1,False,example.txt:23503
gloriosissimae,2,False,example.txt:39171; example.txt:49091
gmaiszi,1,True,example.txt:37933
gmarsarz,1,True,example.txt:38546
gmarzars,1,True,example.txt:38547
gmarzky,1,True,example.txt:38545
gmarzy,1,True,example.txt:38548
gmerkiem,1,False,example.txt:44656
gmierowna,1,False,example.txt:29638
gmiewowa,1,False,example.txt:32311
gmyśl,1,True,example.txt:12055
gnalny,1,False,example.txt:24689
gnieciochem,1,False,example.txt:33063
gniewowa,1,False,example.txt:44280
gniewszemi,1,True,example.txt:22536
gniowna,1,False,example.txt:17030
gnised,1,False,example.txt:34986
gnorataria,1,False,example.txt:17802
godnosci,2,False,example.txt:22844; example.txt:23297
godzywalem,1,True,example.txt:36356
gonicwal,1,False,example.txt:27711
gontami,1,False,example.txt:44717
goraczce,1,True,example.txt:11150
gorelecto,1,False,example.txt:20368
gorshowam,1,False,example.txt:33647
gorszego,1,True,example.txt:30578
gorszych,1,True,example.txt:23384
gorzaly,2,True,example.txt:11849; example.txt:11857
gorzenia,1,True,example.txt:38544
gorzeniu,1,True,example.txt:38740
gosciam,1,False,example.txt:30204
goscinczem,1,True,example.txt:40444
goscinnosc,1,False,example.txt:23992
gospodalstwo,1,False,example.txt:22530
gospodarstwo,1,False,example.txt:38549
gotodali,1,False,example.txt:12366
gotsyna,1,False,example.txt:10816
gowarowac,1,False,example.txt:24468
gołymi,1,True,example.txt:30526
gołębnikiem,1,True,example.txt:2394
grabienie,1,False,example.txt:35017
gramonia,1,False,example.txt:31943
granatnym,1,False,example.txt:11524
grandaeva,1,False,example.txt:2301
grandissimam,1,False,example.txt:3193
grassaretur,1,False,example.txt:17013
grassatus,1,False,example.txt:7814
gratiosissimis,1,False,example.txt:38148
grauiores,1,False,example.txt:17875
grauissimus,1,False,example.txt:8401
gravissimis,1,False,example.txt:51306
gravissimum,1,False,example.txt:31377
grobieczny,1,True,example.txt:35020
groblie,1,False,example.txt:37330
groblią,1,True,example.txt:30329
gromadze,1,True,example.txt:7615
gromadziwey,1,True,example.txt:30961
gromadzka,1,True,example.txt:10879
gromiedziany,1,True,example.txt:35040
gromiewal,1,False,example.txt:35022
grossitiem,1,False,example.txt:17514
grosstempnia,1,False,example.txt:35987
groźbami,1,True,example.txt:30181
gruberim,1,False,example.txt:27689
gruszkę,1,True,example.txt:4276
grzesne,1,True,example.txt:47
grzywien,2,True,example.txt:18696; example.txt:33692
grządkami,1,True,example.txt:4276
guarantis,1,False,example.txt:5855
gubernare,1,False,example.txt:17877
gubernatorem,1,False,example.txt:30467
gubyonna,1,False,example.txt:17270
gubyrnie,1,False,example.txt:22822
guobuat,1,False,example.txt:23892
gusmiemiony,1,False,example.txt:27659
gustannos,1,False,example.txt:34943
gustavit,1,False,example.txt:27988
gustinowskie,1,False,example.txt:3812
gustomilow,1,False,example.txt:23736
guzikami,1,False,example.txt:36247
guziki,1,False,example.txt:25797
guziky,1,False,example.txt:24100
gwalciech,1,False,example.txt:30584
gwaltowna,1,False,example.txt:37343
gwaltowni,1,False,example.txt:30559
gwaltownika,1,False,example.txt:30569
gwaltownikow,1,False,example.txt:31371
gwaltowną,1,True,example.txt:45577
gwałtowni,2,True,example.txt:29708; example.txt:30187
gwałtowniki,1,True,example.txt:30185
gwałtownikow,1,True,example.txt:29725
gwałtowny,1,True,example.txt:38542
gwałtowną,1,True,example.txt:35977
gzibowce,1,False,example.txt:41482
gęsinskie,1,True,example.txt:22504
głucho,1,True,example.txt:31314
haberMatias,1,False,example.txt:28334
haberecupientes,1,False,example.txt:7348
habitaverint,1,False,example.txt:14504
habuimus,2,False,example.txt:30979; example.txt:46216
haeredereto,1,False,example.txt:40088
haeredescomprobauerunt,1,False,example.txt:18475
haeredominio,1,False,example.txt:19440
haergarum,2,False,example.txt:8791; example.txt:8797
halabartom,1,False,example.txt:11694
hamburge,2,False,example.txt:18947; example.txt:18948
hamiycie,1,False,example.txt:30406
hamowac,1,False,example.txt:30024
hamowal,1,False,example.txt:30431
hamowała,1,True,example.txt:30523
handlowali,1,False,example.txt:38726
haudquaquam,1,False,example.txt:14356
haweyh,1,False,example.txt:29852
hebdomada,2,False,example.txt:10069; example.txt:13645
hebdomadam,1,False,example.txt:16725
hebdomadarum,2,False,example.txt:29379; example.txt:30776
hebdomades,1,False,example.txt:38062
hereclos,1,False,example.txt:44560
hetheroska,1,False,example.txt:34320
hiemalem,1,False,example.txt:26368
hiemalis,1,False,example.txt:24760
hincdos,1,False,example.txt:45158
hipotecantpromanctim,1,False,example.txt:23470
hipotecatorum,1,False,example.txt:28944
holierskiego,1,False,example.txt:32995
homiech,1,False,example.txt:31210
honestusBenedictus,1,False,example.txt:18329
horescit,1,False,example.txt:20552
hospicij,1,False,example.txt:21495
hospicio,1,False,example.txt:15208
hospitem,1,False,example.txt:20999
hospitio,2,False,example.txt:14146; example.txt:23758
hospitium,1,False,example.txt:22799
hospitum,1,False,example.txt:28430
hostilis,1,False,example.txt:16843
huberiem,1,False,example.txt:39501
hubymai,1,False,example.txt:22924
humanarum,1,False,example.txt:31495
hybridam,1,False,example.txt:43060
hypotecamusque,1,False,example.txt:29662
iadomitey,1,False,example.txt:30615
iakichkolwiek,1,False,example.txt:8963
iakichs,1,False,example.txt:41824
iakichsi,1,False,example.txt:22185
iakiebykolwiek,1,False,example.txt:3980
iakieykolwiek,1,False,example.txt:38292
iakimkol,1,False,example.txt:22399
iakimkolwiek,1,False,example.txt:3976
iakohoicieli,1,False,example.txt:23936
iakusil,1,False,example.txt:11448
ialniego,1,False,example.txt:21857
ialostnie,1,False,example.txt:15567
ialusby,1,False,example.txt:34637
iamdudum,1,False,example.txt:3339
iampridem,2,False,example.txt:1220; example.txt:52997
iarmarkarz,1,True,example.txt:1295
iarmarku,2,False,example.txt:1298; example.txt:8635
iarsyny,1,False,example.txt:8040
iaschowna,1,False,example.txt:24757
iasniebnem,1,False,example.txt:18910
iasnosci,1,False,example.txt:22403
iasznys,1,True,example.txt:13382
idemcitatus,1,False,example.txt:41500
idsielit,1,False,example.txt:14819
idącies,1,True,example.txt:30518
idący,1,True,example.txt:37094
idącym,1,True,example.txt:7405
idącz,1,True,example.txt:37057
idącą,1,True,example.txt:25009
iechali,2,False,example.txt:40606; example.txt:40622
iedenascie,1,False,example.txt:11757
iednaczom,1,True,example.txt:33691
iednakiem,1,False,example.txt:24288
iednakowo,1,False,example.txt:30337
iednarow,1,False,example.txt:18933
iedorako,1,False,example.txt:30418
iedwabiem,1,False,example.txt:40728
ieliono,1,False,example.txt:17348
ieprzeć,1,True,example.txt:22448
iestelka,1,False,example.txt:28769
iestliscie,1,False,example.txt:24281
ieubil,1,False,example.txt:30437
ignarus,2,False,example.txt:7148; example.txt:32807
ignominiose,1,False,example.txt:34686
ignorari,1,False,example.txt:37763
ignoratarijs,1,False,example.txt:14486
ignorauit,1,False,example.txt:51087
iisdemActis,1,False,example.txt:6961
iliekrowien,1,False,example.txt:12382
illegitimitate,1,False,example.txt:50301
illiberalibus,1,False,example.txt:21385
illicitarum,1,False,example.txt:47519
imagines,1,False,example.txt:21369
immaculato,2,False,example.txt:50298; example.txt:50299
immemor,1,False,example.txt:6086
immensum,1,False,example.txt:14666
immigratio,1,False,example.txt:49775
immigrauerit,1,False,example.txt:49777
imminenti,2,False,example.txt:17798; example.txt:24382
imminuit,1,False,example.txt:16297
immisce,1,False,example.txt:21390
immiscerant,1,False,example.txt:39250
immiscere,1,False,example.txt:21402
immissatio,1,False,example.txt:31130
immixtis,1,False,example.txt:13297
immolatus,1,False,example.txt:16382
immotivam,1,False,example.txt:16730
immundorum,1,False,example.txt:28727
immunitatibus,1,False,example.txt:12979
immutati,1,False,example.txt:18148
imościądzem,1,True,example.txt:50520
impeditam,1,False,example.txt:20421
impediturum,1,False,example.txt:32847
impedivit,1,False,example.txt:52737
impekhonis,1,False,example.txt:38187
impekiney,1,False,example.txt:12876
imperante,1,False,example.txt:9418
impetitioneActorum,1,False,example.txt:31469
impetracyey,1,False,example.txt:37108
impetrandis,1,False,example.txt:39811
impetrandum,1,False,example.txt:9728
impetrare,1,False,example.txt:12209
impetrasset,1,False,example.txt:24422
impetratam,1,False,example.txt:31827
impetrauerit,1,False,example.txt:18362
impetrauit,2,False,example.txt:34545; example.txt:34553
impetravit,2,False,example.txt:31846; example.txt:31851
implerentur,2,False,example.txt:31484; example.txt:31487
implorare,1,False,example.txt:24420
importacionem,1,False,example.txt:48893
importauerit,1,False,example.txt:27040
importune,1,False,example.txt:6196
impressiey,2,False,example.txt:26078; example.txt:26079
improbet,1,False,example.txt:2800
imprudenti,1,False,example.txt:27610
imprudentia,1,False,example.txt:27608
impuberes,1,False,example.txt:39039
impugnan,1,False,example.txt:22216
impugnandum,1,False,example.txt:35055
impugnans,2,False,example.txt:22841; example.txt:24672
impugnare,1,False,example.txt:47006
impugnatricem,1,False,example.txt:16225
impugnauerunt,2,False,example.txt:23997; example.txt:35492
imputare,1,False,example.txt:51700
inaczej,2,True,example.txt:23951; example.txt:31011
inaczyey,1,True,example.txt:28025
inaqualia,1,False,example.txt:13924
inauxterone,1,False,example.txt:32235
inbaczaturis,1,True,example.txt:36882
incarcerari,1,False,example.txt:22268
incarceratus,1,False,example.txt:24418
incendij,2,False,example.txt:22703; example.txt:29410
incendio,2,False,example.txt:22705; example.txt:24156
inchoandi,1,False,example.txt:33355
inchoata,2,False,example.txt:344; example.txt:15169
inchoatam,1,False,example.txt:52639
incidit,2,False,example.txt:185; example.txt:189
incipit,1,False,example.txt:24992
inclementiam,1,False,example.txt:46593
inclinanti,1,False,example.txt:34249
inclusas,1,False,example.txt:3667
inclusi,1,False,example.txt:46286
incolumitatem,1,False,example.txt:36180
incomiat,1,False,example.txt:31198
incommittitque,1,False,example.txt:29048
incomparandam,1,False,example.txt:18335
incompetencia,1,False,example.txt:34962
incompetentem,1,False,example.txt:34526
incompetentes,1,False,example.txt:34523
incompletis,1,False,example.txt:6675
increpans,1,False,example.txt:15155
incubus,1,False,example.txt:32782
incumbere,1,False,example.txt:51311
incurrerat,1,False,example.txt:37657
incurret,1,False,example.txt:5563
incurrunt,1,False,example.txt:13127
indecenti,1,False,example.txt:17672
indesinenter,1,False,example.txt:33803
indigenatus,1,False,example.txt:27510
indigentibus,1,False,example.txt:11879
indivisas,1,False,example.txt:39046
indubitabili,1,False,example.txt:9636
inducend,1,False,example.txt:11175
indulgentiae,1,False,example.txt:51311
indulgentur,1,False,example.txt:5544
inefficace,1,False,example.txt:2497
ineunte,2,False,example.txt:10707; example.txt:16245
inexcusabili,1,False,example.txt:23662
inexorabile,1,False,example.txt:22041
inexorabili,2,False,example.txt:36995; example.txt:39701
inextricabiles,1,False,example.txt:44677
infantis,2,False,example.txt:52055; example.txt:52404
infernie,1,False,example.txt:13202
infestor,1,False,example.txt:5752
infinitum,1,False,example.txt:25900
infirmitatiey,1,False,example.txt:36030
inflexit,1,False,example.txt:24128
inflict,1,False,example.txt:30234
inflictis,2,False,example.txt:12647; example.txt:35343
inflicto,1,False,example.txt:35360
inflictum,1,False,example.txt:36975
informanda,1,False,example.txt:16621
informatey,1,False,example.txt:35509
informatiuaque,1,False,example.txt:11483
informorem,1,False,example.txt:26103
inforse,1,False,example.txt:49803
infrafixo,1,False,example.txt:23033
infringere,1,False,example.txt:24012
infronsas,1,False,example.txt:47969
infundibulo,1,False,example.txt:52879
ingenuitatem,1,False,example.txt:35214
ingerere,2,False,example.txt:10541; example.txt:19212
ingnietowai,1,False,example.txt:38608
ingrediendo,1,False,example.txt:47476
ingreditur,1,False,example.txt:9580
ingruente,1,False,example.txt:18318
inguirowac,1,False,example.txt:24078
inhabitabant,1,False,example.txt:33756
inhabitandum,1,False,example.txt:3349
inhabitantes,1,False,example.txt:2597
inhabitantisque,1,False,example.txt:26735
inhabitat,2,False,example.txt:19963; example.txt:48985
inhabitator,2,False,example.txt:1932; example.txt:42316
inhabitatores,1,False,example.txt:38102
inhaduiować,1,True,example.txt:35525
inhaxen,1,False,example.txt:33410
inhiarentis,1,False,example.txt:17074
inhibendi,1,False,example.txt:36472
inibiabile,1,False,example.txt:44649
inierant,1,False,example.txt:16484
iniquissima,1,False,example.txt:38791
iniquitando,1,False,example.txt:11927
initiali,1,False,example.txt:38806
iniungent,1,False,example.txt:30626
iniunxerant,1,False,example.txt:21269
innixis,1,False,example.txt:34290
innocen,1,False,example.txt:16995
innocens,1,False,example.txt:23322
innotescat,2,False,example.txt:16026; example.txt:18265
innouare,2,False,example.txt:5548; example.txt:13420
innouari,1,False,example.txt:20079
innouauerit,1,False,example.txt:52906
innoxios,1,False,example.txt:16590
inobedi,1,False,example.txt:21901
inobedientiam,1,False,example.txt:23708
inopia,1,False,example.txt:18317
inordinate,1,False,example.txt:26392
inquestrata,1,False,example.txt:37422
inquiens,1,False,example.txt:14868
inquietet,1,False,example.txt:2197
inquietudine,1,False,example.txt:3179
inquilinum,1,False,example.txt:38605
inquirenda,1,False,example.txt:40676
inquisitoris,1,False,example.txt:50941
inscijs,1,False,example.txt:37754
insequenter,1,False,example.txt:30459
insequuti,1,False,example.txt:48165
inserowac,1,False,example.txt:16936
insimulatam,1,False,example.txt:19793
insinuabatur,1,False,example.txt:24537
insinuarunt,2,False,example.txt:1769; example.txt:1770
insinuat,1,False,example.txt:31849
insinuauerunt,1,False,example.txt:24034
insinuauit,1,False,example.txt:22128
insinuavit,1,False,example.txt:31823
insistendas,1,False,example.txt:41760
insolitos,1,False,example.txt:15554
inspectamem,1,False,example.txt:44660
inspici,1,False,example.txt:26766
inspiciendum,1,False,example.txt:16743
inspicientes,1,False,example.txt:46874
instinctu,1,False,example.txt:16377
insubstand,1,False,example.txt:41393
insultus,1,False,example.txt:30452
insumpserit,2,False,example.txt:17801; example.txt:20182
insumptae,1,False,example.txt:34464
insumptarum,1,False,example.txt:19346
insumptas,2,False,example.txt:9649; example.txt:43753
insumptis,1,False,example.txt:39622
insuperixerunt,1,False,example.txt:21674
inszyisto,1,True,example.txt:13182
intabulat,1,False,example.txt:46355
intactum,1,False,example.txt:14895
integrepercepto,1,False,example.txt:15752
integritatem,2,False,example.txt:29265; example.txt:42258
intellexisse,1,False,example.txt:27606
intellexissemus,1,False,example.txt:10519
intelligas,1,False,example.txt:31046
intelligi,1,False,example.txt:16636
intentauerat,1,False,example.txt:12652
intentują,1,True,example.txt:29994
intercedendum,1,False,example.txt:3585
intercessuriindemnemque,1,False,example.txt:24908
intercyzy,1,False,example.txt:38489
interemptores,1,False,example.txt:43752
interesieTENOR,1,False,example.txt:37397
interfectorem,1,False,example.txt:38833
interloque,1,False,example.txt:23933
interpellare,1,False,example.txt:21391
interponendi,1,False,example.txt:53045
interponowal,1,False,example.txt:43046
interpraetnie,1,False,example.txt:24690
interpretantium,1,False,example.txt:36376
interpretatione,2,False,example.txt:22963; example.txt:24746
interpretatur,1,False,example.txt:13153
interstitia,1,False,example.txt:47086
interturbatori,1,False,example.txt:19319
interuerterit,2,False,example.txt:24038; example.txt:24111
intervalla,1,False,example.txt:25277
intestina,1,False,example.txt:30703
intimari,1,False,example.txt:9199
intimata,1,False,example.txt:8576
intolerabilis,1,False,example.txt:35019
intrando,1,False,example.txt:21736
intrareque,1,False,example.txt:776
introducatis,1,False,example.txt:9184
introducendi,2,False,example.txt:10146; example.txt:38198
introductas,1,False,example.txt:9246
introitu,1,False,example.txt:3930
introubiit,1,False,example.txt:21266
introyerando,1,False,example.txt:35296
intueatur,1,False,example.txt:12272
inualidis,1,False,example.txt:30149
inuasio,1,False,example.txt:30009
inuasione,1,False,example.txt:12655
inueniendum,1,False,example.txt:9197
inuenire,1,False,example.txt:26924
inueniretur,1,False,example.txt:16379
inuentariata,1,False,example.txt:11888
inuiolatum,1,False,example.txt:9044
inuoco,1,False,example.txt:38936
inuolutro,1,False,example.txt:16040
invadiar,1,False,example.txt:13123
invadiasse,1,False,example.txt:35242
invadiatas,1,False,example.txt:27256
invalida,1,False,example.txt:19255
invalidam,1,False,example.txt:21316
invasione,2,False,example.txt:30458; example.txt:39070
invaxati,1,False,example.txt:12847
invectae,1,False,example.txt:20741
inveniemento,1,False,example.txt:23988
invenimus,1,False,example.txt:21319
inveniret,1,False,example.txt:24419
inveniri,1,False,example.txt:20923
inveniuntur,1,False,example.txt:14076
inventaruerunt,1,False,example.txt:13827
inventaverunt,2,False,example.txt:11616; example.txt:32962
inventor,1,False,example.txt:27696
investigabat,1,False,example.txt:39096
investigationem,1,False,example.txt:26765
inviolabi,2,False,example.txt:3012; example.txt:41793
invitante,1,False,example.txt:37908
invitato,1,False,example.txt:22370
inwentowany,1,False,example.txt:33138
inzatowow,1,False,example.txt:30610
iouxecta,1,False,example.txt:26142
irogasse,1,False,example.txt:37655
irrelaxatum,1,False,example.txt:25177
irrepserit,1,False,example.txt:40398
irreuocabilicessionis,1,False,example.txt:29051
irrigone,1,False,example.txt:16591
irroganda,2,False,example.txt:7724; example.txt:19320
irrogandam,1,False,example.txt:14294
irrogari,1,False,example.txt:12616
irrogatam,1,False,example.txt:16999
irruit,1,False,example.txt:48159
istoprzew,1,True,example.txt:13966
istruenda,1,False,example.txt:16757
iterantes,1,False,example.txt:41945
iterarentur,1,False,example.txt:36520
iteratur,1,False,example.txt:53000
iubentia,1,False,example.txt:20090
iucundissimo,1,False,example.txt:37027
iudicamusque,1,False,example.txt:16273
iudicando,2,False,example.txt:42663; example.txt:48915
iunctarum,2,False,example.txt:3023; example.txt:3035
iurandissimo,1,False,example.txt:22297
iurauerit,2,False,example.txt:42516; example.txt:42529
iurauictori,1,False,example.txt:51967
iureconnexa,1,False,example.txt:26235
iureconnuenta,1,False,example.txt:13121
iureconuentus,1,False,example.txt:13128
iuredicendum,1,False,example.txt:9723
iureiurando,1,False,example.txt:21608
iurentia,1,False,example.txt:11892
iureuicta,1,False,example.txt:29631
iureuictoris,1,False,example.txt:29118
iuriscommunis,1,False,example.txt:14071
iurisfatalia,1,False,example.txt:35642
iurisperductori,1,False,example.txt:39505
iurisperitorum,2,False,example.txt:31045; example.txt:40843
iurispraefatus,1,False,example.txt:18384
iuryssam,1,False,example.txt:4411
iusinerando,1,False,example.txt:51393
iustificabit,2,False,example.txt:13259; example.txt:33414
iustissimo,1,False,example.txt:43550
iuuantes,1,False,example.txt:31033
iuvenis,2,False,example.txt:35866; example.txt:50168
iuvidinem,1,False,example.txt:14193
iuxtaiuris,1,False,example.txt:35584
ixremisie,1,False,example.txt:18698
jakuskol,1,False,example.txt:3761
janiewowa,1,False,example.txt:4421
jatkami,1,False,example.txt:36188
jedermascie,1,False,example.txt:22418
jedziniąsz,1,True,example.txt:12144
jeleniow,1,False,example.txt:33626
jeżeliby,1,True,example.txt:37119
jinsego,1,False,example.txt:36281
jnememu,1,False,example.txt:13042
jvdersh,1,False,example.txt:25362
jwberinho,1,False,example.txt:22923
kabydziesin,1,True,example.txt:26449
kadlubem,2,False,example.txt:49863; example.txt:49875
kaffarskiey,1,False,example.txt:47888
kakommose,1,False,example.txt:24270
kamellow,1,False,example.txt:32998
kamerszawemi,1,True,example.txt:11679
kamiennou,1,False,example.txt:52754
kamlotowy,1,False,example.txt:33051
kamyczek,1,True,example.txt:11535
kanclerz,1,True,example.txt:33699
kanoniczey,1,True,example.txt:51822
kantfossa,1,False,example.txt:12179
kantsarhonis,1,False,example.txt:26142
kapelusse,1,False,example.txt:32968
kaplanom,1,False,example.txt:6403
kapłanowi,1,True,example.txt:22494
karbunkow,1,False,example.txt:34624
karmazyn,1,False,example.txt:36247
kasbruia,1,False,example.txt:37359
kaszliepi,1,True,example.txt:37934
kausecki,1,False,example.txt:37888
kawałkow,1,True,example.txt:11770
kazygłowski,1,True,example.txt:29740
kedybysmy,1,False,example.txt:845
kerskae,1,False,example.txt:6020
kiedmiego,1,False,example.txt:26298
kiedotobie,1,False,example.txt:22715
kiedybkolwiek,1,False,example.txt:38302
kiedykolwiek,1,False,example.txt:8251
kiemiws,1,False,example.txt:31245
kiewicatorem,1,False,example.txt:20439
kilkadziesiąt,1,True,example.txt:23424
kilkanascie,2,False,example.txt:23424; example.txt:23425
kilkudziesiat,1,True,example.txt:36351
kilkudziesiatZZZ,1,True,example.txt:16173
kilkunastu,1,False,example.txt:36577
kistky,1,False,example.txt:35938
kitliki,1,False,example.txt:38396
klampernik,1,False,example.txt:36572
klerdu,1,False,example.txt:22208
klieyiroki,1,False,example.txt:13109
klieynoty,1,False,example.txt:13209
klingendorffium,1,False,example.txt:5083
kliucze,2,True,example.txt:12858; example.txt:13044
kliwge,1,False,example.txt:13086
klopotnego,1,False,example.txt:22390
klopotom,1,False,example.txt:22394
klopotu,1,False,example.txt:30340
kluczami,1,True,example.txt:48554
klymac,1,False,example.txt:37186
knowany,1,False,example.txt:27669
knysl,1,False,example.txt:16465
kolatai,1,False,example.txt:30963
kolatal,2,False,example.txt:31029; example.txt:31264
kolenskie,1,False,example.txt:5167
kolnierza,1,True,example.txt:36288
komacie,1,False,example.txt:40564
kommissarze,2,True,example.txt:23376; example.txt:23423
komnanie,1,False,example.txt:32741
komornicy,1,False,example.txt:38562
komornicz,2,True,example.txt:17044; example.txt:17058
kompetitiey,1,False,example.txt:45581
komubym,1,False,example.txt:37368
komużkolwiek,2,True,example.txt:8602; example.txt:8603
konawszy,1,True,example.txt:23982
konczyc,1,True,example.txt:37744
kondemnia,1,False,example.txt:31901
kondycyi,1,False,example.txt:35981
kondycyą,1,True,example.txt:8909
konewka,1,False,example.txt:22530
koniecznie,1,True,example.txt:9411
konielek,1,False,example.txt:17300
konoszki,1,True,example.txt:35646
konserwowanie,1,False,example.txt:33134
konstiruhai,1,False,example.txt:22921
konsyly,1,False,example.txt:30613
konterfekt,1,False,example.txt:33063
kontracyey,1,False,example.txt:38610
kontrakcie,1,False,example.txt:42966
kopernak,1,False,example.txt:40530
kopimendziey,1,True,example.txt:18915
koprezia,1,False,example.txt:11636
kopsztynski,1,True,example.txt:36498
korieli,1,False,example.txt:33060
kormanku,1,False,example.txt:30334
korulek,1,False,example.txt:33025
korytkowskiego,1,False,example.txt:41695
korzeglowa,1,True,example.txt:40569
korzmanka,2,True,example.txt:30346; example.txt:30348
korzmarek,1,True,example.txt:30357
korzysc,1,True,example.txt:7620
korzytko,1,True,example.txt:33393
koscielny,1,False,example.txt:23363
koscielskiey,1,False,example.txt:18431
koscielus,1,False,example.txt:50018
kosciołow,1,True,example.txt:92
kosmider,2,False,example.txt:7754; example.txt:28716
kosztowalo,1,True,example.txt:840
kosztowała,1,True,example.txt:22514
kosztuie,1,True,example.txt:33159
koszule,2,True,example.txt:11855; example.txt:33054
kotniega,1,False,example.txt:13837
kotonoska,1,False,example.txt:17051
kotouri,1,False,example.txt:44270
kowiczem,1,True,example.txt:47168
kowsczanka,1,True,example.txt:44320
kowskere,1,False,example.txt:10742
kozlowego,1,False,example.txt:33627
kołnierk,1,True,example.txt:33648
kościanych,1,True,example.txt:33011
kościelne,1,True,example.txt:24257
kościoł,1,True,example.txt:26422
kradziona,1,True,example.txt:22865
krainice,1,False,example.txt:44971
kramarzfuego,2,True,example.txt:33188; example.txt:33198
kramikow,1,False,example.txt:50586
kramnikreas,1,False,example.txt:40903
krasmieissego,1,False,example.txt:2236
krawcowi,2,False,example.txt:37052; example.txt:38579
kredor,1,False,example.txt:22865
krokowanu,1,False,example.txt:50945
kroliewskiego,1,False,example.txt:24092
krolikami,1,False,example.txt:38395
krolowiem,1,False,example.txt:22465
krotkosci,1,False,example.txt:31982
krowinska,1,False,example.txt:6269
kruhtimiam,1,False,example.txt:31247
krysztal,1,True,example.txt:43694
krziąga,1,True,example.txt:22510
krzyczal,1,True,example.txt:30463
krzysakowna,1,True,example.txt:3800
krzystoph,1,True,example.txt:36849
krzysztofowi,1,True,example.txt:8942
krzywdzil,1,True,example.txt:34614
